wallet,chain,time,transfer_type,transfer_method,token_name,token_symbol,amount,amount_usd
W25,bsc,2023-03-14 12:48:20,swap_out,out,Wrapped BNB,WBNB,0.1055779412,32.46
W25,bsc,2023-03-14 12:48:20,swap_in,in,CryptoZoon,ZOON,44701.8795,25.19
W25,bsc,2023-03-14 12:48:26,swap_out,out,Wrapped BNB,WBNB,0.105549412,32.45
W25,bsc,2023-03-14 12:48:26,swap_in,in,CryptoZoon,ZOON,44701.8795,25.19
W25,bsc,2023-03-14 13:08:05,swap_out,out,Wrapped BNB,WBNB,0.2102017415,66.28
W25,bsc,2023-03-14 13:08:05,swap_in,in,CryptoZoon,ZOON,89059.8115,49.97
W25,bsc,2023-03-14 13:10:35,swap_out,out,Wrapped BNB,WBNB,0.3495367077,110.21
W25,bsc,2023-03-14 13:10:35,swap_in,in,CryptoZoon,ZOON,148200.4361,83.15
W25,bsc,2023-03-14 13:58:05,swap_out,out,Wrapped BNB,WBNB,0.1946825958,61.38
W25,bsc,2023-03-14 13:58:05,swap_in,in,CryptoZoon,ZOON,82601.265,46.34
W25,bsc,2023-03-15 7:28:26,swap_out,out,Wrapped BNB,WBNB,0.01459664941,4.55
W25,bsc,2023-03-15 7:28:26,swap_in,in,CryptoZoon,ZOON,6194.829112,3.41
W25,bsc,2023-03-15 14:08:52,swap_in,in,Wrapped BNB,WBNB,0.03532741643,10.92
W25,bsc,2023-03-15 14:08:52,swap_out,out,CryptoZoon,ZOON,298.3543554,0.18
W25,bsc,2023-03-15 14:08:52,swap_out,out,CryptoZoon,ZOON,14619.36341,8.67
W25,bsc,2023-03-15 15:44:51,swap_out,out,Wrapped BNB,WBNB,0.06342192675,19.55
W25,bsc,2023-03-15 15:44:51,swap_in,in,CryptoZoon,ZOON,26916.57197,16.19
W25,bsc,2023-03-16 0:03:17,swap_out,out,Wrapped BNB,WBNB,0.2345985079,72.03
W25,bsc,2023-03-16 0:03:17,swap_in,in,CryptoZoon,ZOON,99602.75,61.34
W25,bsc,2023-03-16 0:54:57,swap_in,in,Wrapped BNB,WBNB,3.863539177,1186.26
W25,bsc,2023-03-16 0:54:57,swap_out,out,CryptoZoon,ZOON,1592122.249,980.57
W25,bsc,2023-03-16 0:54:57,swap_out,out,CryptoZoon,ZOON,32492.29079,20.01
W25,bsc,2023-03-16 0:55:02,swap_in,in,Wrapped BNB,WBNB,3.851776301,1182.65
W25,bsc,2023-03-16 0:55:02,swap_out,out,CryptoZoon,ZOON,32060.90185,19.75
W25,bsc,2023-03-16 0:55:02,swap_out,out,CryptoZoon,ZOON,1570984.191,967.56
W25,bsc,2023-03-16 1:00:32,swap_out,out,Wrapped BNB,WBNB,0.3032257482,92.66
W25,bsc,2023-03-16 1:00:32,swap_in,in,CryptoZoon,ZOON,126323.3715,79.16
W25,bsc,2023-03-16 1:43:36,swap_out,out,Wrapped BNB,WBNB,2.140642476,654.13
W25,bsc,2023-03-16 1:43:36,swap_out,out,Wrapped BNB,WBNB,2.555428282,780.88
W25,bsc,2023-03-16 1:43:36,swap_in,in,CryptoZoon,ZOON,900402.9719,564.23
W25,bsc,2023-03-16 1:43:36,swap_in,in,CryptoZoon,ZOON,1068460.756,669.54
W25,bsc,2023-03-16 7:13:29,swap_out,out,Wrapped BNB,WBNB,0.5769493923,182.25
W25,bsc,2023-03-16 7:13:29,swap_in,in,CryptoZoon,ZOON,243521.7812,153.92
W25,bsc,2023-03-16 12:47:15,swap_out,out,Wrapped BNB,WBNB,0.02387670277,7.57
W25,bsc,2023-03-16 12:47:15,swap_in,in,CryptoZoon,ZOON,10085.75228,6.46
W25,bsc,2023-03-16 14:26:15,swap_out,out,Wrapped BNB,WBNB,0.3435006255,106.58
W25,bsc,2023-03-16 14:26:15,swap_in,in,CryptoZoon,ZOON,145166.1218,92.56
W25,bsc,2023-03-16 14:27:16,swap_out,out,Wrapped BNB,WBNB,0.4208162339,130.57
W25,bsc,2023-03-16 14:27:16,swap_in,in,CryptoZoon,ZOON,178014.2433,113.51
W25,bsc,2023-03-16 14:32:28,swap_out,out,Wrapped BNB,WBNB,0.004161340849,1.29
W25,bsc,2023-03-16 14:32:28,swap_in,in,CryptoZoon,ZOON,1761.294482,1.12
W25,bsc,2023-03-16 14:45:32,swap_out,out,Wrapped BNB,WBNB,0.3997035455,124.02
W25,bsc,2023-03-16 14:45:32,swap_in,in,CryptoZoon,ZOON,169262.5678,107.93
W25,bsc,2023-03-16 16:20:53,swap_in,in,Wrapped BNB,WBNB,0.035199534,11.53
W25,bsc,2023-03-16 16:20:53,swap_out,out,CryptoZoon,ZOON,296.7690618,0.19
W25,bsc,2023-03-16 16:20:53,swap_out,out,CryptoZoon,ZOON,14541.68403,9.42
W25,bsc,2023-03-16 18:33:46,swap_out,out,Wrapped BNB,WBNB,0.002856834551,0.94
W25,bsc,2023-03-16 18:33:46,swap_in,in,CryptoZoon,ZOON,1210.3,0.79
W25,bsc,2023-03-16 19:31:11,swap_out,out,Wrapped BNB,WBNB,0.4234912173,139.66
W25,bsc,2023-03-16 19:31:11,swap_in,in,CryptoZoon,ZOON,179510.2235,117.13
W25,bsc,2023-03-16 20:57:19,swap_out,out,Wrapped BNB,WBNB,0.1977432759,65.25
W25,bsc,2023-03-16 20:57:19,swap_in,in,CryptoZoon,ZOON,83886.5295,54.58
W25,bsc,2023-03-16 22:25:53,swap_out,out,Wrapped BNB,WBNB,0.003358244649,1.12
W25,bsc,2023-03-16 22:25:53,swap_in,in,CryptoZoon,ZOON,1425,0.96
W25,bsc,2023-03-17 2:41:39,swap_out,out,Wrapped BNB,WBNB,0.004398131592,1.46
W25,bsc,2023-03-17 2:41:39,swap_in,in,CryptoZoon,ZOON,1866.272548,1.21
W25,bsc,2023-03-17 6:25:25,swap_out,out,Wrapped BNB,WBNB,0.07098673229,23.50
W25,bsc,2023-03-17 6:25:25,swap_in,in,CryptoZoon,ZOON,30124.92257,19.86
W25,bsc,2023-03-17 6:41:28,swap_out,out,Wrapped BNB,WBNB,0.07347935491,24.32
W25,bsc,2023-03-17 6:41:28,swap_in,in,CryptoZoon,ZOON,31188.5,20.56
W25,bsc,2023-03-17 7:18:05,swap_in,in,Wrapped BNB,WBNB,0.008904742348,2.97
W25,bsc,2023-03-17 7:18:05,swap_out,out,CryptoZoon,ZOON,3685.856345,2.41
W25,bsc,2023-03-17 7:18:05,swap_out,out,CryptoZoon,ZOON,75.22155807,0.05
W25,bsc,2023-03-17 9:38:31,swap_out,out,Wrapped BNB,WBNB,0.005953080021,1.98
W25,bsc,2023-03-17 9:38:31,swap_in,in,CryptoZoon,ZOON,2527,1.60
W25,bsc,2023-03-17 10:12:54,swap_out,out,Wrapped BNB,WBNB,0.01181387846,3.96
W25,bsc,2023-03-17 10:12:54,swap_in,in,CryptoZoon,ZOON,5014.941888,3.19
W25,bsc,2023-03-17 11:47:19,swap_in,in,Wrapped BNB,WBNB,0.00912,3.07
W25,bsc,2023-03-17 11:47:19,swap_out,out,CryptoZoon,ZOON,77.04165003,0.05
W25,bsc,2023-03-17 11:47:19,swap_out,out,CryptoZoon,ZOON,3775.040851,2.40
W25,bsc,2023-03-17 12:28:18,swap_in,in,Wrapped BNB,WBNB,0.005019346873,1.68
W25,bsc,2023-03-17 12:28:18,swap_out,out,CryptoZoon,ZOON,2077.620271,1.33
W25,bsc,2023-03-17 12:28:18,swap_out,out,CryptoZoon,ZOON,42.4004137,0.03
W25,bsc,2023-03-17 14:09:54,swap_in,in,Wrapped BNB,WBNB,0.029946,10.01
W25,bsc,2023-03-17 14:09:54,swap_out,out,CryptoZoon,ZOON,252.9544417,0.17
W25,bsc,2023-03-17 14:09:54,swap_out,out,CryptoZoon,ZOON,12394.76765,8.35
W25,bsc,2023-03-17 14:27:39,swap_in,in,Wrapped BNB,WBNB,0.5167659255,172.75
W25,bsc,2023-03-17 14:27:39,swap_out,out,CryptoZoon,ZOON,213635.17,143.99
W25,bsc,2023-03-17 14:27:39,swap_out,out,CryptoZoon,ZOON,4359.901429,2.94
W25,bsc,2023-03-17 14:35:12,swap_out,out,Wrapped BNB,WBNB,0.2470737961,82.60
W25,bsc,2023-03-17 14:35:12,swap_in,in,CryptoZoon,ZOON,104766.285,70.61
W25,bsc,2023-03-17 14:43:15,swap_out,out,Wrapped BNB,WBNB,0.3182359526,106.39
W25,bsc,2023-03-17 14:43:15,swap_in,in,CryptoZoon,ZOON,135038.8045,91.02
W25,bsc,2023-03-17 23:20:08,swap_out,out,Wrapped BNB,WBNB,0.3519184837,116.95
W25,bsc,2023-03-17 23:20:08,swap_in,in,CryptoZoon,ZOON,149459.8045,96.78
W25,bsc,2023-03-17 23:20:11,swap_out,out,Wrapped BNB,WBNB,0.08605193014,28.60
W25,bsc,2023-03-17 23:20:11,swap_in,in,CryptoZoon,ZOON,36566.8015,23.68
W25,bsc,2023-03-18 0:39:11,swap_out,out,Wrapped BNB,WBNB,0.3910720928,132.60
W25,bsc,2023-03-18 0:39:11,swap_in,in,CryptoZoon,ZOON,166283.3393,109.17
W25,bsc,2023-03-18 3:26:05,swap_out,out,Wrapped BNB,WBNB,0.03536738956,12.12
W25,bsc,2023-03-18 3:26:05,swap_out,out,Wrapped BNB,WBNB,0.2280657291,78.18
W25,bsc,2023-03-18 3:26:05,swap_in,in,CryptoZoon,ZOON,15046.404,10.15
W25,bsc,2023-03-18 3:26:05,swap_in,in,CryptoZoon,ZOON,97059.1345,65.48
W25,bsc,2023-03-18 7:21:53,swap_out,out,Wrapped BNB,WBNB,0.1393342364,47.99
W25,bsc,2023-03-18 7:21:53,swap_in,in,CryptoZoon,ZOON,59325.17887,40.71
W25,bsc,2023-03-18 22:24:44,swap_out,out,Wrapped BNB,WBNB,0.007932390905,2.67
W25,bsc,2023-03-18 22:24:44,swap_in,in,CryptoZoon,ZOON,3378.061132,2.39
W25,bsc,2023-03-18 23:50:12,swap_out,out,Wrapped BNB,WBNB,1.277473269,426.36
W25,bsc,2023-03-18 23:50:12,swap_in,in,CryptoZoon,ZOON,544918.4401,384.44
W25,bsc,2023-03-19 6:28:57,swap_out,out,Wrapped BNB,WBNB,0.5776742541,193.57
W25,bsc,2023-03-19 6:28:57,swap_in,in,CryptoZoon,ZOON,247000.95,170.74
W25,bsc,2023-03-19 7:41:27,swap_out,out,Wrapped BNB,WBNB,0.002066118599,0.69
W25,bsc,2023-03-19 7:41:27,swap_in,in,CryptoZoon,ZOON,884.087206,0.60
W25,bsc,2023-03-19 12:49:13,swap_out,out,Wrapped BNB,WBNB,0.03616425242,12.23
W25,bsc,2023-03-19 12:49:13,swap_in,in,CryptoZoon,ZOON,15475.3575,10.46
W25,bsc,2023-03-19 12:49:19,swap_out,out,Wrapped BNB,WBNB,0.2326672435,78.71
W25,bsc,2023-03-19 12:49:19,swap_in,in,CryptoZoon,ZOON,99597.069,67.30
W25,bsc,2023-03-19 18:33:24,swap_out,out,Wrapped BNB,WBNB,0.02511047424,8.49
W25,bsc,2023-03-19 18:33:24,swap_in,in,CryptoZoon,ZOON,10752.52481,7.12
W25,bsc,2023-03-20 2:06:18,swap_out,out,Wrapped BNB,WBNB,0.01780133036,5.97
W25,bsc,2023-03-20 2:06:18,swap_in,in,CryptoZoon,ZOON,7623.106583,5.11
W25,bsc,2023-03-20 2:06:18,swap_out,out,Wrapped BNB,WBNB,0.01780133036,6.00
W25,bsc,2023-03-20 2:06:18,swap_in,in,CryptoZoon,ZOON,7623.106583,5.07
W25,bsc,2023-03-20 2:37:17,swap_out,out,Wrapped BNB,WBNB,0.01636080016,5.52
W25,bsc,2023-03-20 2:37:17,swap_in,in,CryptoZoon,ZOON,7006.532983,4.66
W25,bsc,2023-03-20 11:15:36,swap_out,out,Wrapped BNB,WBNB,1.132685178,383.26
W25,bsc,2023-03-20 11:15:36,swap_in,in,CryptoZoon,ZOON,485791.4861,320.90
W25,bsc,2023-03-20 14:32:13,swap_out,out,Wrapped BNB,WBNB,0.2232909439,75.15
W25,bsc,2023-03-20 14:32:13,swap_in,in,CryptoZoon,ZOON,95933.6885,64.07
W25,bsc,2023-03-20 16:19:23,swap_out,out,Wrapped BNB,WBNB,0.004870275475,1.65
W25,bsc,2023-03-20 16:19:23,swap_in,in,CryptoZoon,ZOON,2093.059,1.40
W25,bsc,2023-03-20 22:06:11,swap_out,out,Wrapped BNB,WBNB,0.02285381371,7.67
W25,bsc,2023-03-20 22:06:11,swap_in,in,CryptoZoon,ZOON,9822.05,6.28
W25,bsc,2023-03-21 2:58:04,swap_in,in,Wrapped BNB,WBNB,0.05153237012,17.31
W25,bsc,2023-03-21 2:58:04,swap_out,out,CryptoZoon,ZOON,21584.49,13.39
W25,bsc,2023-03-21 2:58:04,swap_out,out,CryptoZoon,ZOON,440.4997959,0.27
W25,bsc,2023-03-21 2:58:43,swap_in,in,Wrapped BNB,WBNB,0.09421510137,31.65
W25,bsc,2023-03-21 2:58:43,swap_out,out,CryptoZoon,ZOON,39454.89,24.48
W25,bsc,2023-03-21 2:58:43,swap_out,out,CryptoZoon,ZOON,805.2018367,0.50
W25,bsc,2023-03-21 8:57:01,swap_out,out,Wrapped BNB,WBNB,0.003113961562,1.03
W25,bsc,2023-03-21 8:57:01,swap_in,in,CryptoZoon,ZOON,1337.853243,0.79
W25,bsc,2023-03-21 11:14:22,swap_in,in,Wrapped BNB,WBNB,0.1206994754,40.49
W25,bsc,2023-03-21 11:14:22,swap_out,out,CryptoZoon,ZOON,50557.65419,30.16
W25,bsc,2023-03-21 11:14:22,swap_out,out,CryptoZoon,ZOON,1031.788861,0.62
W25,bsc,2023-03-21 14:59:06,swap_out,out,Wrapped BNB,WBNB,0.0574805628,19.37
W25,bsc,2023-03-21 14:59:06,swap_in,in,CryptoZoon,ZOON,24689.67123,14.94
W25,bsc,2023-03-21 20:55:08,swap_out,out,Wrapped BNB,WBNB,0.4329262487,146.63
W25,bsc,2023-03-21 20:55:08,swap_in,in,CryptoZoon,ZOON,186072.6715,105.87
W25,bsc,2023-03-22 5:24:12,swap_out,out,Wrapped BNB,WBNB,0.1176983765,39.80
W25,bsc,2023-03-22 5:24:12,swap_out,out,Wrapped BNB,WBNB,0.04476491862,15.14
W25,bsc,2023-03-22 5:24:12,swap_in,in,CryptoZoon,ZOON,50628.8345,26.57
W25,bsc,2023-03-22 5:24:12,swap_in,in,CryptoZoon,ZOON,19251.9305,10.10
W25,bsc,2023-03-22 11:46:05,swap_out,out,Wrapped BNB,WBNB,0.07706924033,25.20
W25,bsc,2023-03-22 11:46:05,swap_in,in,CryptoZoon,ZOON,33160.24223,20.62
W25,bsc,2023-03-22 15:41:21,swap_out,out,Wrapped BNB,WBNB,0.2195396553,72.20
W25,bsc,2023-03-22 15:41:21,swap_in,in,CryptoZoon,ZOON,94496.5,56.97
W25,bsc,2023-03-23 9:41:51,swap_out,out,Wrapped BNB,WBNB,0.02832560381,9.21
W25,bsc,2023-03-23 9:41:51,swap_in,in,CryptoZoon,ZOON,12196.1,7.22
W25,bsc,2023-03-23 10:55:45,swap_out,out,Wrapped BNB,WBNB,0.001118266783,0.36
W25,bsc,2023-03-23 10:55:45,swap_in,in,CryptoZoon,ZOON,481.5082681,0.29
W25,bsc,2023-03-23 12:12:42,swap_out,out,Wrapped BNB,WBNB,0.001282619997,0.42
W25,bsc,2023-03-23 12:12:42,swap_in,in,CryptoZoon,ZOON,552.2779149,0.33
W25,bsc,2023-03-23 12:21:36,swap_out,out,Wrapped BNB,WBNB,0.001239360811,0.40
W25,bsc,2023-03-23 12:21:36,swap_in,in,CryptoZoon,ZOON,533.6528624,0.32
W25,bsc,2023-03-23 12:55:48,swap_out,out,Wrapped BNB,WBNB,0.003896081114,1.27
W25,bsc,2023-03-23 12:55:48,swap_in,in,CryptoZoon,ZOON,1677.613648,1.00
W25,bsc,2023-03-23 17:57:58,swap_out,out,Wrapped BNB,WBNB,0.00373543608,1.23
W25,bsc,2023-03-23 17:57:58,swap_in,in,CryptoZoon,ZOON,1608.457343,0.95
W25,bsc,2023-03-23 23:26:19,swap_in,in,Wrapped BNB,WBNB,0.007002111487,2.30
W25,bsc,2023-03-23 23:26:19,swap_out,out,CryptoZoon,ZOON,60,0.04
W25,bsc,2023-03-23 23:26:19,swap_out,out,CryptoZoon,ZOON,2940,1.78
W25,bsc,2023-03-24 1:28:08,swap_out,out,Wrapped BNB,WBNB,0.00135336858,0.45
W25,bsc,2023-03-24 1:28:08,swap_in,in,CryptoZoon,ZOON,582.7460679,0.35
W25,bsc,2023-03-24 4:03:29,swap_out,out,Wrapped BNB,WBNB,4.785631549,1568.93
W25,bsc,2023-03-24 4:03:29,swap_in,in,CryptoZoon,ZOON,2073437.133,1243.26
W25,bsc,2023-03-24 4:04:11,swap_out,out,Wrapped BNB,WBNB,0.6949762498,227.84
W25,bsc,2023-03-24 4:04:11,swap_in,in,CryptoZoon,ZOON,303254.7174,181.84
W25,bsc,2023-03-24 8:35:26,swap_out,out,Wrapped BNB,WBNB,0.03335122327,10.86
W25,bsc,2023-03-24 8:35:26,swap_in,in,CryptoZoon,ZOON,14566.6887,9.17
W25,bsc,2023-03-24 12:04:02,swap_in,in,Wrapped BNB,WBNB,0.01685125,5.45
W25,bsc,2023-03-24 12:04:02,swap_out,out,CryptoZoon,ZOON,7176.99183,4.41
W25,bsc,2023-03-24 12:04:02,swap_out,out,CryptoZoon,ZOON,146.469221,0.09
W25,bsc,2023-03-24 14:07:57,swap_out,out,Wrapped BNB,WBNB,0.03965089798,12.83
W25,bsc,2023-03-24 14:07:57,swap_in,in,CryptoZoon,ZOON,17319.0605,10.56
W25,bsc,2023-03-24 23:37:43,swap_out,out,Wrapped BNB,WBNB,0.1913395086,62.03
W25,bsc,2023-03-24 23:37:43,swap_in,in,CryptoZoon,ZOON,83600,44.02
W25,bsc,2023-03-25 5:08:55,swap_out,out,Wrapped BNB,WBNB,0.135742737,44.30
W25,bsc,2023-03-25 5:08:55,swap_in,in,CryptoZoon,ZOON,59333.91046,30.06
W25,bsc,2023-03-25 15:58:01,swap_in,in,Wrapped BNB,WBNB,0.07911921766,25.80
W25,bsc,2023-03-25 15:58:01,swap_out,out,CryptoZoon,ZOON,33725.04056,19.43
W25,bsc,2023-03-25 15:58:01,swap_out,out,CryptoZoon,ZOON,688.2661339,0.40
W25,bsc,2023-03-25 16:06:04,swap_in,in,Wrapped BNB,WBNB,0.02457196671,8.04
W25,bsc,2023-03-25 16:06:04,swap_out,out,CryptoZoon,ZOON,10472.53832,6.07
W25,bsc,2023-03-25 16:06:04,swap_out,out,CryptoZoon,ZOON,213.7252719,0.12
W25,bsc,2023-03-25 19:20:56,swap_out,out,Wrapped BNB,WBNB,0.007642401223,2.46
W25,bsc,2023-03-25 19:20:56,swap_in,in,CryptoZoon,ZOON,3340.26129,1.96
W25,bsc,2023-03-26 8:03:21,swap_in,in,Wrapped BNB,WBNB,0.01946176293,6.31
W25,bsc,2023-03-26 8:03:21,swap_out,out,CryptoZoon,ZOON,8294.267549,5.36
W25,bsc,2023-03-26 8:03:21,swap_out,out,CryptoZoon,ZOON,169.2707663,0.11
W25,bsc,2023-03-26 9:44:44,swap_in,in,Wrapped BNB,WBNB,0.04323379551,14.10
W25,bsc,2023-03-26 9:44:44,swap_out,out,CryptoZoon,ZOON,18424,12.18
W25,bsc,2023-03-26 9:44:44,swap_out,out,CryptoZoon,ZOON,376,0.25
W25,bsc,2023-03-26 10:32:44,swap_out,out,Wrapped BNB,WBNB,0.01741688286,5.69
W25,bsc,2023-03-26 10:32:44,swap_in,in,CryptoZoon,ZOON,7611.4,5.07
W25,bsc,2023-03-26 10:57:14,swap_out,out,Wrapped BNB,WBNB,0.01590205911,5.19
W25,bsc,2023-03-26 10:57:14,swap_in,in,CryptoZoon,ZOON,6949.703808,4.63
W25,bsc,2023-03-26 12:59:28,swap_in,in,Wrapped BNB,WBNB,0.005862370718,1.92
W25,bsc,2023-03-26 12:59:28,swap_out,out,CryptoZoon,ZOON,2498.2954,1.65
W25,bsc,2023-03-26 12:59:28,swap_out,out,CryptoZoon,ZOON,50.98562041,0.03
W25,bsc,2023-03-26 13:00:13,swap_out,out,Wrapped BNB,WBNB,0.00543061496,1.78
W25,bsc,2023-03-26 13:00:13,swap_in,in,CryptoZoon,ZOON,2373.38063,1.58
W25,bsc,2023-03-26 13:01:22,swap_in,in,Wrapped BNB,WBNB,0.025,8.17
W25,bsc,2023-03-26 13:01:22,swap_out,out,CryptoZoon,ZOON,10653.67099,7.08
W25,bsc,2023-03-26 13:01:22,swap_out,out,CryptoZoon,ZOON,217.4218569,0.14
W25,bsc,2023-03-27 6:56:21,swap_in,in,Wrapped BNB,WBNB,0.009199115491,3.01
W25,bsc,2023-03-27 6:56:21,swap_out,out,CryptoZoon,ZOON,3920,2.52
W25,bsc,2023-03-27 6:56:21,swap_out,out,CryptoZoon,ZOON,80,0.05
W25,bsc,2023-03-27 8:35:52,swap_out,out,Wrapped BNB,WBNB,0.01004514002,3.28
W25,bsc,2023-03-27 8:35:52,swap_in,in,CryptoZoon,ZOON,4389.798473,2.83
W25,bsc,2023-03-27 13:01:00,swap_out,out,Wrapped BNB,WBNB,0.02315877351,7.60
W25,bsc,2023-03-27 13:01:00,swap_in,in,CryptoZoon,ZOON,10120.98744,6.55
W25,bsc,2023-03-28 2:59:56,swap_out,out,Wrapped BNB,WBNB,0.006235483268,1.94
W25,bsc,2023-03-28 2:59:56,swap_in,in,CryptoZoon,ZOON,2725.172893,1.78
W25,bsc,2023-03-28 5:11:33,swap_out,out,Wrapped BNB,WBNB,0.02848013707,8.76
W25,bsc,2023-03-28 5:11:33,swap_in,in,CryptoZoon,ZOON,12447.59953,8.24